resena_id,cliente_id,libro_id,calificacion,comentario,fecha_resena
8902,571,978-1-49-205387-1,4,Well written and engaging.,2024-07-29
8903,657,978-0-06-245771-4,5,Leitura obrigatória.,2024-06-10
8904,103,978-0-07-352340-8,5,Amei cada capítulo.,2024-06-18
8905,103,978-1-59327-992-9,2,Poderia ser melhor.,2024-05-23
8906,898,978-1-59327-950-9,2,Not great.,2024-06-10
8907,898,978-84-938-4620-5,2,Didn't keep my attention.,2024-06-20
8908,898,978-0-7432-7358-9,5,Perfect from start to finish.,2024-06-04
8909,652,978-0-385-07473-3,5,Maravilhoso.,2024-06-17
8910,652,978-1-59327-950-9,5,Muito emocionante.,2024-06-13
8911,691,978-0-7432-7357-2,5,Uma verdadeira obra-prima.,2024-06-03
8912,394,978-1-49-207126-4,5,A true gem.,2024-05-14
8913,394,978-0-06-231609-7,3,Average experience.,2024-05-05
8914,394,978-0-13-468599-1,3,Pretty average book.,2024-06-30
8915,547,978-0-07-352340-8,3,"Buena idea, ejecución promedio.",2024-05-25
8916,347,978-84-663-4265-8,5,De esos libros que te cambian el día.,2024-05-25
8917,682,978-1-25-014405-8,5,A masterpiece.,2024-06-13
8918,602,978-1-49-205387-1,4,Bem escrito e envolvente.,2024-06-23
8919,304,978-1-49-204579-1,2,Los personajes son planos.,2024-05-31
8920,304,978-0-385-07473-3,3,Entretenido pero poco memorable.,2024-06-06
8921,106,978-0-06-245771-4,1,"Terrible edición, lleno de errores.",2024-06-24
8922,106,978-0-14-310497-1,5,Perfecto de principio a fin.,2024-06-01
8923,277,978-1-61-729608-6,4,Un libro para recomendar.,2024-05-16
8924,277,978-0-06-245771-4,1,No lo recomiendo bajo ningún motivo.,2024-05-22
8925,916,978-84-670-5504-3,1,Nothing redeemable here.,2024-06-30
8926,174,978-0-14-310595-4,5,Superó mis expectativas.,2024-05-15
8927,174,978-0-452-28831-7,4,Muy bien escrito.,2024-06-12
8928,174,978-0-307-58846-7,4,Un libro para recomendar.,2024-05-17
8929,174,978-84-938-4620-5,5,De esos libros que te cambian el día.,2024-06-13
8930,45,978-1-59327-992-9,4,I liked it a lot.,2024-05-26
8931,336,978-84-670-5504-3,4,Leitura muito agradável.,2024-06-06
8932,693,978-0-7432-7357-2,4,Quite enjoyable.,2024-07-12
8933,693,978-1-49-204579-1,2,Expected more from it.,2024-06-26
8934,693,978-84-670-5504-3,4,"Very good, recommended.",2024-05-22
8935,122,978-1-61-729608-6,4,Bem escrito e envolvente.,2024-06-21
8936,566,978-84-938-4620-5,4,Lo volvería a leer.,2024-07-04
8937,822,978-84-376-0494-7,5,Excelente!,2024-06-25
8938,822,978-85-508-0460-8,2,"Mediano, com falhas claras.",2024-07-13
8939,630,978-84-670-5504-3,5,Superó mis expectativas.,2024-05-30
8940,630,978-0-14-310497-1,4,Lo volvería a leer.,2024-05-31
8941,725,978-0-59-600920-5,3,Predictable but pleasant.,2024-07-13
8942,380,978-1-59327-992-9,4,Una lectura que disfruté mucho.,2024-06-27
8943,510,978-0-7432-7358-9,1,No vale la pena ni el tiempo ni el dinero.,2024-06-18
8944,853,978-0-7432-7356-5,3,It's ok.,2024-05-10
8945,177,978-1-61-729443-3,4,Worth reading for sure.,2024-05-31
8946,29,978-1-59327-992-9,1,"Horribly written, messy plot.",2024-07-04
8947,899,978-0-14-310497-1,2,Predictable and slow.,2024-07-05
8948,788,978-1-49-205387-1,1,Não gostei.,2024-07-13
8949,714,978-0-59-600920-5,5,La mejor compra que pude haber hecho.,2024-06-13
8950,249,978-0-06-231609-7,2,Não prende a atenção.,2024-05-28
8951,364,978-1-49-192912-2,4,Me surpreendeu positivamente.,2024-05-10
8952,364,978-84-204-8527-5,5,Perfeito do início ao fim.,2024-06-15
8953,440,978-0-307-58846-7,4,I liked it a lot.,2024-07-01
8954,440,978-0-14-044926-6,3,Nothing special but enjoyable.,2024-06-03
8955,186,978-84-204-8527-5,5,Simplesmente magnífico.,2024-06-08
8956,440,978-0-7432-7356-5,1,Not worth the time.,2024-06-03
8957,440,978-0-525-51823-7,4,Well written and engaging.,2024-06-14
8958,938,978-1-61-729608-6,4,Gostei bastante.,2024-05-24
8959,127,978-0-13-468599-1,5,Perfect from start to finish.,2024-06-29
8960,127,978-84-664-0542-1,3,"Solid, but not memorable.",2024-05-27
8961,127,978-1-61-729608-6,4,I liked it a lot.,2024-06-06
8962,30,978-0-14-044926-6,4,Fácil de recomendar.,2024-07-23
8963,30,978-0-525-51823-7,2,"Regular, nada demais.",2024-07-11
8964,817,978-0-452-28423-4,4,Sorprendentemente bueno.,2024-06-30
8965,676,978-0-452-28831-7,4,Muito bom!,2024-05-28
8966,700,978-84-663-4265-8,3,"Leitura leve, nada especial.",2024-06-22
8967,700,978-1-59-327599-0,5,Simplesmente magnífico.,2024-05-22
8968,578,978-84-9838-137-0,4,Overall very solid.,2024-05-20
8969,316,978-0-07-352340-8,5,Uma verdadeira obra-prima.,2024-05-31
8970,316,978-0-7432-7358-9,5,Um dos melhores que já li.,2024-06-17
8971,316,978-1-49-205387-1,2,"Mediano, com falhas claras.",2024-06-29
8972,316,978-1-61-729454-9,2,Personagens sem profundidade.,2024-05-21
8973,873,978-1-61-729608-6,5,Muito emocionante.,2024-05-27
8974,394,978-1-61-729608-6,2,Expected more from it.,2024-06-23
8975,394,978-0-14-044926-6,3,Nothing special but enjoyable.,2024-06-28
8976,553,978-1-61-729608-6,3,Cumpre o básico.,2024-06-19
8977,553,978-84-9838-137-0,4,Fácil de recomendar.,2024-05-25
8978,278,978-84-663-4265-8,5,Perfect from start to finish.,2024-05-31
8979,845,978-1-49-204579-1,5,A masterpiece.,2024-05-15
8980,769,978-0-385-07473-3,5,Uma verdadeira obra-prima.,2024-06-24
8981,769,978-1-25-014405-8,5,Um dos melhores que já li.,2024-07-14
8982,769,978-0-06-231609-7,2,Não é muito bom.,2024-07-05
8983,574,978-1-59327-950-9,4,Quite enjoyable.,2024-05-04
8984,574,978-1-49-204579-1,3,"A simple, light read.",2024-05-07
8985,574,978-84-664-0542-1,5,A brilliant work.,2024-05-19
8986,618,978-84-204-8065-2,3,Cumpre o básico.,2024-05-31
8987,487,978-85-508-0460-8,4,Leitura muito agradável.,2024-06-21
8988,487,978-0-14-310595-4,5,Superou expectativas.,2024-06-12
8989,935,978-0-525-51823-7,3,Aceitável considerando o preço.,2024-05-26
8990,654,978-1-61-729443-3,4,Cumple ampliamente.,2024-05-29
8991,654,978-1-61-729454-9,2,Regular tirando a malo.,2024-06-14
8992,793,978-0-06-245771-4,5,Amei cada capítulo.,2024-06-30
8993,750,978-1-49-205387-1,4,Well written and engaging.,2024-05-31
8994,894,978-1-49-204579-1,4,Excelente quase o livro todo.,2024-05-27
8995,582,978-1-49-205387-1,3,Algumas partes me agradaram.,2024-05-13
8996,582,978-0-14-044926-6,2,Leitura esquecível.,2024-06-04
8997,93,978-0-06-231609-7,4,"Tiene mucho corazón, realmente disfruté.",2024-07-01
8998,339,978-0-452-28831-7,1,Pésima experiencia.,2024-07-07
8999,586,978-0-7432-7358-9,4,Gostei bastante.,2024-07-07
9000,788,978-0-525-51823-7,3,Entretenimento razoável.,2024-06-13
9001,788,978-1-49-204579-1,4,Recomendado.,2024-06-23
9002,788,978-84-204-8065-2,2,Esperava mais.,2024-06-03
9003,897,978-1-49-204579-1,4,Muito bom!,2024-06-05
9004,413,978-1-49-207126-4,2,Lectura olvidable.,2024-05-20
9005,413,978-0-06-245771-4,4,Muy sólido en general.,2024-06-01
9006,413,978-1-61-729454-9,2,"Tuvo potencial, pero mal ejecutado.",2024-05-14
9007,639,978-84-670-5504-3,2,"Flojo, aunque tiene dos o tres ideas buenas.",2024-07-10
9008,639,978-0-452-28831-7,3,"No está mal, pero tampoco me fascinó.",2024-05-29
9009,542,978-1-49-207126-4,3,Nada surpreendente.,2024-05-30
9010,542,978-0-14-310595-4,4,Ótimos personagens.,2024-07-10
9011,218,978-0-452-28831-7,4,Ótimos personagens.,2024-06-03
9012,473,978-84-376-0494-7,4,Recomendado.,2024-06-21
9013,473,978-0-7432-7357-2,3,"Simples, direto, razoável.",2024-06-12
9014,473,978-0-07-352340-8,3,"Simples, direto, razoável.",2024-06-06
9015,157,978-84-938-4620-5,3,"Simples, direto, razoável.",2024-07-11
9016,633,978-0-06-245771-4,3,"Leitura leve, nada especial.",2024-07-08
9017,633,978-0-385-07473-3,2,Um pouco decepcionante.,2024-05-28
9018,6,978-0-452-28423-4,5,Maravilhoso.,2024-05-22
9019,6,978-1-49-192912-2,4,Recomendado.,2024-06-28
9020,195,978-0-13-468599-1,3,I liked some chapters a lot.,2024-06-03
9021,518,978-1-61-729443-3,4,Bem escrito e envolvente.,2024-07-23
9022,518,978-1-59-327599-0,4,Excelente quase o livro todo.,2024-06-12
9023,726,978-0-452-28831-7,3,"Solid, but not memorable.",2024-06-17
9024,391,978-84-204-8065-2,1,Edição cheia de erros.,2024-05-27
9025,95,978-1-59327-992-9,5,Muito emocionante.,2024-06-04
9026,320,978-84-663-4265-8,5,Excelente!,2024-07-07
9027,320,978-84-663-5341-8,3,Regular.,2024-07-09
9028,733,978-1-49-205387-1,4,Great pacing and characters.,2024-05-24
9029,286,978-84-204-8527-5,3,"Leitura leve, nada especial.",2024-06-01
9030,286,978-84-9838-137-0,5,Maravilhoso.,2024-06-04
9031,123,978-1-49-192912-2,5,Perfecto de principio a fin.,2024-05-30
9032,123,978-0-15-601219-5,4,Se nota el trabajo y la dedicación.,2024-05-18
9033,123,978-84-670-5504-3,3,Correcto pero olvidable.,2024-06-11
9034,46,978-0-06-231609-7,3,"Lectura simple, pasa el rato.",2024-06-04
9035,46,978-84-938-4620-5,5,Una obra maestra moderna.,2024-06-25
9036,46,978-0-14-310497-1,4,Muy sólido en general.,2024-05-18
9037,46,978-0-07-352340-8,5,5 estrellas sin dudarlo.,2024-06-25
9038,893,978-84-376-0494-7,1,Não gostei.,2024-05-27
9039,40,978-1-59-327599-0,5,Highly recommended!,2024-06-12
9040,40,978-0-06-245771-4,1,I didn’t like it at all.,2024-05-23
9041,255,978-84-663-5341-8,4,"Very good, recommended.",2024-06-16
9042,255,978-84-204-8065-2,4,A delightful read.,2024-06-13
9043,416,978-0-452-28423-4,4,Well written and engaging.,2024-06-27
9044,885,978-0-7432-7356-5,5,Maravilhoso.,2024-06-25
9045,38,978-0-59-600920-5,5,Um dos melhores que já li.,2024-07-05
9046,38,978-0-06-231609-7,4,Fácil de recomendar.,2024-06-17
9047,38,978-0-452-28831-7,5,Uma verdadeira obra-prima.,2024-07-04
9048,38,978-0-13-468599-1,1,Um livro que não recomendo.,2024-05-28
9049,332,978-0-07-352340-8,1,"Very boring, couldn’t connect.",2024-06-06
9050,235,978-0-7432-7357-2,5,Beautifully written.,2024-06-15
9051,235,978-85-508-0460-8,5,Exceeded my expectations.,2024-06-29
9052,235,978-0-525-51823-7,5,Perfect from start to finish.,2024-05-31
9053,403,978-1-25-014405-8,1,Um livro que não recomendo.,2024-05-27
9054,796,978-0-452-28831-7,3,"Simples, direto, razoável.",2024-05-19
9055,954,978-0-7432-7357-2,4,Cumple ampliamente.,2024-05-24
9056,658,978-0-06-231609-7,5,Increíblemente bien escrito.,2024-05-13
9057,905,978-84-663-4265-8,3,Aceitável considerando o preço.,2024-05-31
9058,824,978-84-670-5504-3,3,"A simple, light read.",2024-07-20
9059,690,978-1-59327-992-9,5,An emotional and powerful book.,2024-06-15
9060,690,978-1-61-729443-3,3,Decent for the price.,2024-05-13
9061,781,978-1-32-400189-1,3,Entretenimento razoável.,2024-07-10
9062,781,978-0-385-07473-3,1,Edição cheia de erros.,2024-06-18
9063,781,978-0-452-28423-4,2,Não prende a atenção.,2024-07-22
9064,781,978-0-59-600920-5,5,Simplesmente magnífico.,2024-06-27
9065,733,978-1-49-204579-1,3,Predictable but pleasant.,2024-06-12
9066,751,978-0-7432-7357-2,4,Gran desarrollo de personajes.,2024-05-23
9067,183,978-1-61-729454-9,5,Beautifully written.,2024-06-18
9068,183,978-84-663-4265-8,2,Didn't keep my attention.,2024-07-13
9069,183,978-84-9838-137-0,2,Predictable and slow.,2024-06-08
9070,508,978-84-204-8527-5,4,Great pacing and characters.,2024-05-31
9071,508,978-84-664-0542-1,4,"Very good, recommended.",2024-05-23
9072,819,978-0-452-28423-4,3,Está ok.,2024-06-09
9073,819,978-1-59-327599-0,1,Muito mal escrito.,2024-06-01
9074,693,978-1-61-729454-9,1,Terrible quality.,2024-05-26
9075,693,978-1-32-400189-1,5,One of my all-time favorites.,2024-06-01
9076,938,978-0-7432-7357-2,5,Perfeito do início ao fim.,2024-05-22
9077,162,978-1-25-014405-8,4,Excelente quase o livro todo.,2024-05-29
9078,262,978-0-07-352340-8,1,"Súper aburrido, me costó terminarlo.",2024-05-31
9079,262,978-84-670-5504-3,3,"Lectura simple, pasa el rato.",2024-05-31
9080,515,978-0-59-600920-5,4,Would definitely recommend.,2024-06-14
9081,413,978-84-664-0542-1,5,Un libro que releería mil veces.,2024-05-30
9082,398,978-84-663-4265-8,2,Não é muito bom.,2024-07-13
9083,3,978-1-49-207126-4,5,Un libro que releería mil veces.,2024-05-25
9084,3,978-0-15-601219-5,4,Cumple ampliamente.,2024-05-20
9085,315,978-84-9838-137-0,4,Really good storytelling.,2024-06-09
9086,315,978-0-307-58846-7,1,Poor editing and tons of errors.,2024-06-26
9087,315,978-1-59327-992-9,4,Works great.,2024-06-18
9088,315,978-0-07-352340-8,3,Nothing special but enjoyable.,2024-06-15
9089,596,978-85-508-0460-8,5,Uma verdadeira obra-prima.,2024-06-05
9090,596,978-0-59-600920-5,1,Totalmente decepcionante.,2024-06-06
9091,578,978-0-385-07473-3,4,Very entertaining.,2024-07-10
9092,578,978-84-663-5341-8,3,Average experience.,2024-07-13
9093,234,978-0-7432-7357-2,4,"Tiene mucho corazón, realmente disfruté.",2024-05-13
9094,234,978-1-25-014405-8,4,Gran desarrollo de personajes.,2024-06-10
9095,922,978-0-14-310497-1,3,Algumas partes me agradaram.,2024-06-11
9096,107,978-1-61-729454-9,2,No es terrible pero tampoco recomendable.,2024-06-22
9097,338,978-0-7432-7358-9,1,Horrível do começo ao fim.,2024-06-04
9098,338,978-1-49-192912-2,5,Simplesmente magnífico.,2024-07-13
9099,338,978-1-59-327599-0,4,Recomendado.,2024-06-22
9100,338,978-0-13-468599-1,3,Aceitável considerando o preço.,2024-06-17
9101,338,978-0-525-51823-7,1,Edição cheia de erros.,2024-07-09
9102,401,978-84-204-8065-2,5,5 estrellas sin dudarlo.,2024-06-16
9103,401,978-1-49-205387-1,4,"Tiene mucho corazón, realmente disfruté.",2024-07-07
9104,401,978-0-14-310595-4,5,Una joya absoluta.,2024-06-10
9105,312,978-1-32-400189-1,5,Excellent!,2024-05-25
9106,312,978-0-452-28423-4,3,Pretty average book.,2024-05-18
9107,906,978-84-663-5341-8,5,Perfeito do início ao fim.,2024-06-20
9108,906,978-0-14-310595-4,3,Algumas partes me agradaram.,2024-06-25
9109,906,978-0-06-245771-4,4,Muito bom!,2024-05-21
9110,409,978-0-07-352340-8,4,Excelente quase o livro todo.,2024-05-27
9111,409,978-1-59327-950-9,2,Não prende a atenção.,2024-06-26
9112,711,978-1-25-014405-8,3,Entretenimento razoável.,2024-06-17
9113,711,978-84-663-5341-8,5,Muito emocionante.,2024-06-06
9114,667,978-1-49-204579-1,2,Leitura esquecível.,2024-06-27
9115,667,978-84-938-4620-5,2,Não é muito bom.,2024-07-01
9116,255,978-0-7432-7357-2,5,Five stars without hesitation.,2024-06-14
9117,200,978-1-61-729443-3,1,Me generó frustración desde la primera página.,2024-06-05
9118,200,978-84-663-5341-8,5,Excelente! Lo amé.,2024-07-24
9119,200,978-1-61-729608-6,5,Excelente! Lo amé.,2024-06-06
9120,295,978-0-06-245771-4,4,Bem escrito e envolvente.,2024-05-10
9121,295,978-1-49-192912-2,5,Maravilhoso.,2024-06-13
9122,777,978-84-663-4265-8,3,"Simples, direto, razoável.",2024-05-05
9123,650,978-84-664-0542-1,2,Predictable and slow.,2024-05-24
9124,624,978-0-14-044926-6,5,Muito emocionante.,2024-06-18
9125,624,978-0-14-310595-4,4,Me surpreendeu positivamente.,2024-06-19
9126,928,978-0-14-044926-6,5,Amei cada capítulo.,2024-06-19
9127,928,978-1-49-204579-1,1,Totalmente decepcionante.,2024-06-17
9128,928,978-1-25-014405-8,3,Cumpre o básico.,2024-06-11
9129,116,978-1-49-204579-1,5,Loved every second of it.,2024-07-16
9130,116,978-0-14-310595-4,4,Great pacing and characters.,2024-07-04
9131,578,978-1-61-729443-3,3,Predictable but pleasant.,2024-05-31
9132,578,978-0-14-310595-4,4,Worth reading for sure.,2024-07-04
9133,858,978-1-59327-950-9,4,Very entertaining.,2024-05-27
9134,858,978-84-664-0542-1,3,Good casual reading.,2024-05-10
9135,455,978-1-32-400189-1,5,Cinco estrelas sem pensar duas vezes.,2024-06-09
9136,455,978-0-452-28831-7,5,Uma obra incrível!,2024-06-01
9137,107,978-1-61-729443-3,3,Entretenido pero poco memorable.,2024-06-27
9138,30,978-0-15-601219-5,5,Muito emocionante.,2024-06-24
9139,30,978-84-664-0542-1,2,Um pouco decepcionante.,2024-06-01
9140,30,978-1-61-729608-6,4,Muito bom!,2024-07-15
9141,843,978-1-25-014405-8,4,I was hooked most of the time.,2024-07-23
9142,843,978-0-525-51823-7,4,Would definitely recommend.,2024-07-12
9143,131,978-84-664-0542-1,5,Loved every second of it.,2024-06-01
9144,131,978-85-508-0460-8,5,A brilliant work.,2024-06-13
9145,919,978-0-07-352340-8,3,Bom para passar o tempo.,2024-06-28
9146,437,978-84-663-4265-8,5,Five stars without hesitation.,2024-06-13
9147,437,978-1-32-400189-1,5,Highly recommended!,2024-06-07
9148,437,978-0-307-58846-7,3,Average experience.,2024-06-08
9149,837,978-1-25-014405-8,3,Average experience.,2024-06-22
9150,837,978-0-06-231609-7,1,Pretty much unreadable.,2024-06-13
9151,837,978-1-49-205387-1,3,Good casual reading.,2024-07-09
9152,370,978-1-59327-992-9,3,Regular.,2024-06-28
9153,536,978-0-7432-7357-2,4,História bem construída.,2024-07-17
9154,536,978-85-508-0460-8,3,Está ok.,2024-07-09
9155,742,978-85-508-0460-8,2,Forgettable story.,2024-06-12
9156,742,978-0-15-601219-5,5,Loved every second of it.,2024-05-23
9157,58,978-0-452-28423-4,2,Poderia ser melhor.,2024-06-09
9158,58,978-1-32-400189-1,4,Gostei bastante.,2024-06-03
9159,58,978-1-59327-950-9,2,Esperava mais.,2024-06-23
9160,713,978-84-9838-137-0,5,A book I’ll never forget.,2024-05-30
9161,713,978-0-13-468599-1,4,Well written and engaging.,2024-07-06
9162,758,978-0-14-310595-4,5,Superou expectativas.,2024-06-26
9163,303,978-84-9838-137-0,3,Se deja leer.,2024-06-09
9164,192,978-0-07-352340-8,4,Quite enjoyable.,2024-07-05
9165,192,978-84-938-4620-5,5,Couldn’t put it down.,2024-06-14
9166,141,978-1-59-327599-0,5,Excellent!,2024-06-15
9167,141,978-1-32-400189-1,3,Nothing special but enjoyable.,2024-05-18
9168,155,978-84-670-5504-3,5,Muito emocionante.,2024-06-05
9169,155,978-1-49-207126-4,4,Ótimos personagens.,2024-06-06
9170,783,978-0-307-58846-7,4,Very entertaining.,2024-06-22
9171,783,978-0-7432-7356-5,5,Excellent!,2024-06-04
9172,138,978-0-7432-7356-5,4,Muito bom!,2024-06-22
9173,258,978-0-307-58846-7,4,Muito bom!,2024-07-06
9174,258,978-0-14-044926-6,3,Cumpre o básico.,2024-07-14
9175,64,978-0-7432-7358-9,4,Very entertaining.,2024-07-07
9176,64,978-1-49-207126-4,1,Flat characters and bad pacing.,2024-06-18
9177,337,978-0-7432-7356-5,3,"Predecible, pero disfrutable.",2024-05-24
9178,337,978-84-670-5504-3,5,Una joya absoluta.,2024-06-20
9179,847,978-1-59327-992-9,5,A masterpiece.,2024-05-21
9180,847,978-0-525-51823-7,5,A true gem.,2024-07-13
9181,540,978-0-59-600920-5,5,Muito emocionante.,2024-06-03
9182,320,978-0-14-310595-4,3,"Leitura leve, nada especial.",2024-06-16
9183,320,978-0-59-600920-5,2,Personagens sem profundidade.,2024-06-18
9184,320,978-1-49-205387-1,5,Um dos melhores que já li.,2024-06-05
9185,844,978-1-25-014405-8,1,Totalmente decepcionante.,2024-06-12
9186,844,978-0-06-231609-7,4,Fácil de recomendar.,2024-07-15
9187,92,978-0-06-245771-4,1,Muito mal escrito.,2024-07-09
9188,92,978-0-525-51823-7,1,Não vale o tempo.,2024-06-03
9189,917,978-1-59-327599-0,3,Normal para su precio.,2024-05-28
9190,322,978-84-9838-137-0,5,Excelente! Lo amé.,2024-06-24
9191,580,978-0-385-07473-3,4,História bem construída.,2024-05-31
9192,398,978-0-07-352340-8,5,Simplesmente magnífico.,2024-05-26
9193,705,978-1-59327-950-9,4,Quite enjoyable.,2024-06-22
9194,717,978-0-7432-7356-5,2,Poderia ser melhor.,2024-06-10
9195,270,978-84-938-4620-5,5,Uma verdadeira obra-prima.,2024-06-08
9196,213,978-0-7432-7357-2,5,Leitura obrigatória.,2024-07-01
9197,498,978-84-204-8527-5,2,Leitura esquecível.,2024-07-21
9198,498,978-0-59-600920-5,2,"Tem boas ideias, mas execução fraca.",2024-07-08
9199,498,978-84-938-4620-5,5,Um dos melhores que já li.,2024-06-04
9200,746,978-0-14-044926-6,1,Absolutely awful.,2024-07-08
9201,746,978-1-49-207126-4,5,Highly recommended!,2024-05-13
9202,233,978-1-59327-992-9,3,Está ok.,2024-05-22
9203,393,978-1-61-729454-9,2,"Just fine, but not enough.",2024-06-25
9204,393,978-1-25-014405-8,3,"Good in parts, weak in others.",2024-07-09
9205,678,978-84-204-8527-5,3,Regular.,2024-06-11
